"","state","name","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","ncesID","students","county_name","city"
"7836","IN","Centerville-Abington Community Schools","43702",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22623110,1368214,21254896,0,0,0,22623110,"1801560","1797","Wayne County","Centerville"
"7837","CA","Oakdale Joint Unified School District","146451",2020,79779831,10561917,4043298,0,0,0,55973649,0,9040750,0,157883,1489148,8755896,0,54761352,-1776736,66783132,0,0,0,65006396,"0600062","5420","Stanislaus County","Oakdale"
"7838","IN","Dekalb County Central United School District","43540",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78662623,2923421,75739202,0,0,0,78662623,"1801590","3660","DeKalb County","Waterloo"
"7839","AR","White Hall School District No. 27","188499",2020,0,47550000,0,543434,0,0,20475530,0,0,0,0,0,0,0,29381201,2500186,26881015,0,0,0,29381201,"0514140","2970","Jefferson County","WHITE HALL"
"7840","AL","Talladega City Board of Education","30385",2020,42301208,0,2016385,0,2368605,372321,17475000,0,7874785,0,146109,1278322,15893605,461517,4877726,1951579,20559591,0,0,0,22511170,"0103150","1889","Talladega County","Talladega"
"7841","IN","South Knox School Corporation","188350",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1810410","1265","Knox County","Vincennes"
"7842","IN","North Daviess Community Schools","43922",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18481559,1472758,17008801,0,0,0,18481559,"1807710","1174","Daviess County","Elnora"
"7843","AL","Vestavia Hills Board of Education","1027204",2020,204199696,9976908,7144387,607511,0,100000,81558000,0,27456431,0,666459,3467003,44188631,1836130,48332217,-5802138,103626119,0,0,0,97823981,"0103430","7137","Jefferson County","Vestavia Hills"
"7844","IN","Whitley County Consolidated Schools","188392",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1802280","3654","Whitley County","Columbia City"
"7845","GA","Floyd County Board of Education","196516",2020,217961439,29945102,15716213,1966472,0,0,100848757,0,69476420,0,0,2361409,70709480,154440,59306194,12023145,120508378,0,0,0,132531523,"1302190","9539","Floyd County","Rome"
"7846","MT","Polson Public School District No. 23","43285",2020,19210233,814166,379420,0,0,0,16009209,0,1155986,0,851452,126581,3863921,46535,21948719,3942940,22042816,0,0,0,25985756,"3021060","1189","Lake County","Polson"
"7847","AL","Alexander City Board of Education","30388",2020,107498015,0,3595014,0,0,551120,25436000,0,10316106,0,0,1394053,22983899,980578,9769344,-2766087,37893961,0,0,0,35127874,"0100030","3036","Tallapoosa County","Alexander City"
"7848","OH","Amherst Exempted Village School District","37150",2020,79997012,25481911,5056566,8139,0,308000,40553867,0,4143450,2316252,4445079,2543140,2259468,764645,39923865,2834744,42656374,0,0,0,45491118,"3904519","3534","Lorain County","Amherst"
"7849","AZ","Tucson Unified School District No. 1","30597",2020,619184943,125289308,79863547,22075561,0,0,372051424,0,1641147,693073,11853292,14349039,100282568,1523251,365787511,-1353162,483295531,31515834,570926,0,481942369,"0408800","45036","Pima County","TUCSON"
"7850","NY","Eastport-South Manor Central School District","47812",2020,288991242,101615886,10364028,0,0,0,4671494,5544894,154094023,0,12532737,1287041,2109482,15589,94304662,-6995637,104712411,0,0,0,97716774,"3600125","3242","Suffolk County","MANORVILLE"
"7851","NY","Copiague Union Free School District","36396",2020,211906712,41415736,13035425,0,0,0,6311244,7608950,138419724,0,10672735,732297,8255285,28983,131291458,-4576238,144884261,0,0,0,140308023,"3608310","5205","Suffolk County","COPIAGUE"
"7852","IN","Delaware Community School Corporation","43652",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33110523,11257,33099266,0,0,0,33110523,"1802660","2666","Delaware County","Muncie"
"7853","GA","Troup County School District","70989",2020,248335710,0,19633037,0,0,18000000,113215177,0,96238411,0,1249085,4837600,86465789,1727355,62793137,2130317,153693564,0,0,0,155823881,"1300001","12127","Troup County","LaGrange"
"7854","OH","Copley-Fairlawn City School District","47773",2020,57071309,0,4995867,42313,0,5205000,41215702,0,3465692,2484678,2146735,1278650,2405317,0,40189934,-960438,44834339,0,0,0,43873901,"3904998","2818","Summit County","Copley"
"7855","OH","Sheffield-Sheffield Lake City School District","37157",2020,59050933,30645802,2545046,334857,0,0,22033485,0,2144716,1278028,1347027,1335541,1965407,0,20925444,-226708,24453100,0,0,0,24226392,"3904476","1647","Lorain County","Sheffield Village"
"7856","AZ","Window Rock Unified School District No. 8","30517",2020,32911105,6860000,2118277,681070,0,0,22434984,0,99541,42161,717233,667272,6259785,286432,27218158,-2354179,36785826,0,0,0,34431647,"0409430","1937","Apache County","FORT DEFIANCE"
"7857","PA","Highlands School District","47406",2020,110336072,21534067,8838460,0,0,0,62969000,0,6557461,0,10437085,48971,24765497,0,19007268,-7767775,51589511,48971,1076642,-12490,43821736,"4211880","2393","Allegheny County","Natrona Heights"
"7858","OH","Tuslaw Local School District","65016",2020,29062644,9030183,1989274,2068000,0,0,13419950,0,1319293,773717,1235944,1611374,1487072,0,13179267,-1012669,17290382,0,0,0,16277713,"3904995","1282","Stark County","Massillon"
"7859","OK","Francis Tuttle Technology Center School District No. 21","37456",2020,73227505,0,4926560,31391131,0,0,35555974,0,0,332203,1353840,2186321,5033674,0,66954556,14078425,60096126,0,0,0,74174551,"4000078","0",NA,NA
"7860","CA","Pleasanton Unified School District","146519",2020,401061788,159567585,24251117,0,0,0,183538595,0,32991983,0,712508,7484156,48223655,-2715761,164359429,-7843287,225194766,0,0,0,217351479,"0600020","14878","Alameda County","Pleasanton"
"7861","CA","Manteca Unified School District","146349",2020,568872602,228828419,27891592,0,0,0,269654806,0,28332502,0,900141,6010250,50136232,37756,282877156,3431181,335630213,0,0,0,339061394,"0623610","23834","San Joaquin County","Manteca"
"7862","CA","Lynwood Unified School District","146342",2020,375599752,100717498,36748290,0,0,0,183837368,0,26562757,0,2059660,226763,44316546,0,167927772,-27123500,239594581,0,0,0,212471081,"0623160","13245","Los Angeles County","Lynwood"
"7863","OH","South Point Local School District","37142",2020,33137811,7600958,2434668,81394,0,0,19255817,0,1791652,1122901,1973322,405103,3464040,0,17468614,-2707074,24044831,0,0,0,21337757,"3904795","1441","Lawrence County","South Point"
"7864","ME","Regional School Unit No. 25","54086",2020,6938796,2773721,1245159,110880,0,0,314271,0,2203928,0,290837,681916,3935994,0,14912009,937463,18592456,0,0,0,19529919,"2314796","1112","Hancock County","Bucksport"
"7865","AZ","Morenci Unified School District No. 18","93596",2020,12197172,0,670704,0,0,0,11393561,0,0,0,132907,1718839,4762663,1519592,9076852,702671,16375275,0,0,0,17077946,"0405320","1492","Greenlee County","MORENCI"
"7866","SD","Mclaughlin School District No. 15-2","46038",2020,4451640,3079289,921995,160918,245289,0,0,19241,0,0,145902,101061,2231534,4641,7819477,282934,9873779,0,0,0,10156713,"4646380","457","Corson County","McLaughlin"
"7867","OH","Lakewood City School District","37057",2020,265105982,146162426,9954466,6018214,0,0,87939018,0,7870701,5118341,7161157,5060940,10204420,495923,75092712,-5733398,96587393,0,0,0,90853995,"3904419","4814","Cuyahoga County","Lakewood"
"7868","PA","Line Mountain School District","42802",2020,51124881,22625311,1650905,0,0,0,24701000,0,1807916,0,339749,236546,5450927,0,15748175,1573931,19861717,0,0,0,21435648,"4214460","1119","Northumberland County","Herndon"
"7869","PA","Allentown School District","38050",2020,751179081,231729783,56593598,0,0,3121000,424353378,0,34461107,0,920215,271769,95677510,0,246815484,-10783042,353547805,0,0,0,342764763,"4202280","16730","Lehigh County","Allentown"
"7870","AL","Athens City Board of Education","66515",2020,60158907,2730116,3218500,4133864,0,0,35837000,0,13998365,0,241062,3134366,30372813,1361399,23475648,5652999,52691227,0,0,0,58344226,"0100120","4505","Limestone County","Athens"
"7871","AL","Autauga County Board of Education","1017588",2020,132334606,24198572,4572171,0,0,1938780,68729000,0,32896083,0,0,5605574,64204406,3335734,17048721,13008403,77186032,0,0,0,90194435,"0100240","9120","Autauga County","Prattville"
"7872","AR","Lakeside School District No. 9","98728",2020,88935,7285000,88935,0,0,0,25362492,0,0,0,0,0,0,0,44938349,-7264646,52202995,0,0,0,44938349,"0508670","3570","Garland County","HOT SPRINGS"
"7873","GA","Taylor County Board of Education","1036274",2020,42736217,16291497,2120206,0,0,0,13532512,0,10792002,0,0,417657,12737176,77220,7196144,636537,19791660,0,0,0,20428197,"1304800","1395","Taylor County","Butler"
"7874","CO","Ignacio School District 11-Jt","32061",2020,47952737,30446619,1618599,0,0,0,14788680,0,727473,0,371366,537767,1490228,1369749,13353658,5364025,11387377,0,0,0,16751402,"0804770","725","La Plata County","IGNACIO"
"7875","CA","Scott Valley Unified School District","146634",2020,10263849,0,892413,816271,0,237624,8302372,0,0,0,15169,304061,2359384,0,8272208,277911,10657742,0,0,0,10935653,"0600159","678","Siskiyou County","Fort Jones"
"7876","GA","Butts County Board of Education","105259",2020,66095735,5519706,4418599,0,0,0,32437950,0,23719480,0,0,678006,23654265,77220,18539757,865300,42083948,0,0,0,42949248,"1300690","3516","Butts County","Jackson"
"7877","CO","Cheyenne Mountain School District No. 12","49621",2020,119567970,48495000,6629838,0,0,0,60629463,0,2981011,0,832658,2843345,4501326,662474,42752576,14013072,36746649,0,0,0,50759721,"0802940","5309","El Paso County","COLORADO SPRINGS"
"7878","WA","Grandview School District No. 200","39715",2020,3480968,36570000,3480968,0,0,0,14326611,0,0,0,888451,0,0,0,84336949,384961,83951987,0,0,0,84336949,"5303150","3756","Yakima County","GRANDVIEW"
"7879","CA","Raisin City School District","348377",2020,5136121,0,1042387,0,0,0,3651366,0,378172,0,0,2742,877718,2628538,3758327,1809396,5457929,0,0,0,7267325,"0631680","286","Fresno County","Raisin City"
"7880","WA","Educational Service District No. 105","39727",2020,20968311,2665000,3278138,0,0,0,4633495,0,6119394,0,807403,0,0,0,45136201,10121529,35014671,3804247811,0,0,3804247811,"5300013","11","Yakima County","YAKIMA"
"7881","IN","Westfield Washington Schools","48676",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175387664,21394250,153993414,0,0,0,175387664,"1813080","8435","Hamilton County","Westfield"
"7882","IN","Southwest Dubois County School Corporation","200003",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27594047,-159341,27753388,0,0,0,27594047,"1810870","1815","Dubois County","Huntingburg"
"7883","WA","Longview School District No. 122","39616",2020,1596676,12585000,1596676,0,0,0,27292554,0,0,0,2340724,0,0,0,102136700,2013677,100123024,0,0,0,102136701,"5304470","6710","Cowlitz County","LONGVIEW"
"7884","IL","Legacy Law School Corporation","169869",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"99999","0",NA,NA
"7885","GA","Laurens County Schools","105319",2020,108491815,0,4474220,0,0,0,59292620,0,44574519,0,0,213029,51031997,327660,28986245,2612359,77946572,0,0,0,80558931,"1301890","6598","Laurens County","Dublin"
"7886","KS","Sedgwick County Area Educational Services Interlocal Cooperative","33554",2020,0,0,0,266561,0,0,1306543,0,0,0,0,0,0,0,37515304,106976,37408328,0,0,0,37515304,"99999","0",NA,NA
"7887","WA","Mead School District No. 354","39690",2020,11600032,179710000,11600032,0,0,0,41948356,0,0,0,6366659,0,0,0,177494509,-62343585,239838095,0,0,0,177494510,"5304920","10802","Spokane County","MEAD"
"7888","IN","Dekalb County Eastern Community School District","189471",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58788417,-558123,59346540,0,0,0,58788417,"1803060","1373","DeKalb County","Butler"
"7889","GA","Grady County Board of Education","196518",2020,109842595,8861636,8273635,14760544,0,0,42428246,0,35518534,0,0,376673,34997643,224457,17493818,598027,52494564,0,0,0,53092591,"1302460","4676","Grady County","Cairo"
"7890","IN","Carmel Clay Schools","64844",2020,209676874,168460984,10895103,0,0,0,10567280,2676887,19330226,0,423281,6883579,18432338,0,195544435,13245179,207615173,25613619,775150,0,220860352,"1801200","16664","Hamilton County","Carmel"
"7891","IL","A.E.R.O Special Education Cooperative","42481",2020,61229,0,61229,0,0,0,2346289,0,10042133,0,0,22833657,7981486,0,368071,2829878,28353336,0,0,0,31183214,"1700024","213","Cook County","Burbank"
"7892","WA","Everett School District No.2","89029",2020,422852094,192726276,8617358,0,0,0,103647955,0,110186719,0,7673786,5017370,85342784,12467566,315139658,58481679,359485699,0,0,0,417967378,"5302670","21162","Snohomish County","Everett"
"7893","AL","Jacksonville City Board of Education","1036513",2020,30981582,10429699,1224795,60385,0,0,13889000,0,5377703,0,0,1318930,11796692,449497,4045859,1175988,16434990,0,0,0,17610978,"0101860","1639","Calhoun County","Jacksonville"
"7894","WA","Northeast Washington Educational Service District No. 101","40491",2020,20777247,1235000,1444640,0,0,0,4784422,0,8778499,0,556127,0,0,0,28145008,1803449,26341559,22039325,155552,0,28145008,"5300010","200","Spokane County","Spokane"
"7895","MA","Essex North Shore Agricultural and Technical School District","57449",2020,40567818,27610000,2379790,439192,0,0,6443701,0,0,0,359510,6082635,15445274,99794,17464496,-2915042,42007241,0,0,0,39092199,"2500554","1492","Essex County","Hathorne"
"7896","MA","Nashoba Regional School District","34222",2020,82745714,2840000,3838878,0,0,480000,15201248,0,60255077,0,131000,2275280,15123431,0,55092923,-4476372,76968006,0,0,0,72491634,"2508310","3180","Worcester County","Bolton"
"7897","IN","Madison Consolidated Schools","43726",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46485564,-847893,47333457,0,0,0,46485564,"1806120","2791","Jefferson County","Madison"
"7898","MA","Quaboag Regional School District","43427",2020,27610897,615000,1311575,64047,0,431227,5331865,0,18815128,0,1042055,160150,6730811,0,17271334,-2433843,26596138,0,0,0,24162295,"2512100","1228","Worcester County","Warren"
"7899","VT","Mill River Unified Union School District","58491",2020,9267346,6817500,320327,0,0,263786,1071043,0,0,0,616647,1637050,9029874,0,15114136,291001,25490059,0,0,0,25781060,"5000393","896","Rutland County","North Clarendon"
"7900","IN","New Prairie United School Corporation","43871",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46781461,-99635,46881096,0,0,0,46781461,"1807560","2946","LaPorte County","New Carlisle"
"7901","WA","Snohomish School District No. 201","39684",2020,2671623,281165000,2671623,2350044,0,0,48574268,0,0,0,4852749,0,0,0,188188926,8149420,180039507,0,0,0,188188927,"5308020","10079","Snohomish County","SNOHOMISH"
"7902","AL","Etowah County Board of Education","1017650",2020,164368066,5381955,8926950,2545650,0,13120440,74790000,0,31818015,0,385056,8240766,64907519,3211920,13568190,3764609,86163786,0,0,0,89928395,"0101380","8614","Etowah County","Gadsden"
"7903","MS","Monroe County School District","35053",2020,34024988,1060000,120686,229320,0,95000,30225824,0,2104282,0,189876,820850,2566404,0,17580885,-525176,21493315,0,0,0,20968139,"2802940","2224","Monroe County","AMORY"
"7904","WA","Cascade School District No. 228","44921",2020,77510,56620000,77510,0,0,0,5595306,0,0,0,270993,0,0,0,25180924,-1294695,26475619,0,0,0,25180924,"5300950","1379","Chelan County","LEAVENWORTH"
"7905","MS","New Albany Public School District","35084",2020,48735692,8740000,1843498,2198710,0,710730,32885906,0,2145105,0,211743,1382089,3769937,0,17628882,-849225,23630133,0,0,0,22780908,"2803120","2187","Union County","New Albany"
"7906","MS","North Bolivar Consolidated School District","34988",2020,16334101,0,128008,0,0,1343799,13759738,0,1039065,0,63491,581275,3278613,0,8129768,1944845,10044811,0,0,0,11989656,"2800186","920","Bolivar County","MOUND BAYOU"
"7907","AL","Linden City Board of Education","30366",2020,7281716,115758,384914,0,0,0,4717000,0,2064044,0,0,390423,4697736,146534,957573,438188,5754078,0,0,0,6192266,"0102130","486","Marengo County","Linden"
"7908","MT","Brockton School District 55 & 55F","197953",2020,2441321,0,82659,0,0,0,2175804,0,162943,0,19915,27525,575066,0,3261980,-100654,3965225,0,0,0,3864571,"3005040","28","Roosevelt County","Brockton"
"7909","MS","North Panola School District","35062",2020,28219438,1950000,131454,192752,0,0,24161696,0,1687125,0,96411,238097,4063242,0,11834823,-166497,16302659,0,0,0,16136162,"2803210","1405","Panola County","SARDIS"
"7910","NY","Batavia City School District","36200",2020,60042841,6996406,3520503,0,0,18195000,5175164,2724261,13217854,0,12471015,434818,12338882,0,39400277,-3248300,55422277,0,0,0,52173977,"3603990","2294","Genesee County","BATAVIA"
"7911","NH","Merrimack Valley School District","35588",2020,43621504,0,2223076,171632,0,0,29775207,0,7745029,0,3706560,1358005,2041608,0,38359977,-1734151,43493741,0,0,0,41759590,"3304760","2376","Merrimack County","Penacook"
"7912","WA","Arlington School District No. 16","39676",2020,3886714,24731874,3886712,0,0,0,25663121,0,0,0,3760828,0,0,0,105482785,14710626,90772159,0,0,0,105482785,"5300240","5936","Snohomish County","ARLINGTON"
"7913","NH","School Administrative Unit No. 44","64964",2020,2222239,0,66333,0,0,0,1872147,0,252065,0,31694,38413,1230713,0,1235381,-169501,2674008,0,0,0,2504507,"3399944","374",NA,NA
"7914","OH","Lisbon Exempted Village School District","37038",2020,14301113,0,1129734,2974361,0,0,8968535,0,678790,0,549693,1192610,2117323,0,8293966,-391389,11995288,0,0,0,11603899,"3904545","848","Columbiana County","Lisbon"
"7915","OH","Niles City School District","37279",2020,51953360,17370326,3998151,193201,0,0,26630043,0,2288356,1596724,1473283,1740284,6444626,0,25839170,-381445,34405525,0,0,0,34024080,"3904449","2178","Trumbull County","Niles"
"7916","WA","Brewster School District No. 111","42951",2020,1102584,14905000,1102584,79337,0,0,3895754,0,0,0,296267,0,0,0,23846457,470154,23376303,0,0,0,23846457,"5300690","997","Okanogan County","Brewster"
"7917","OH","Montgomery County Educational Service Center","37196",2020,55542724,0,5272940,0,0,0,44333070,0,5115180,2362084,821534,37979707,3172121,0,2127459,-7405459,50684746,0,0,0,43279287,"3904866","0.00000",NA,NA
"7918","OH","Greenon Local School District","37023",2020,65289082,36972151,6807173,0,341486,0,18270201,0,1811682,1032714,1086389,1288802,1992818,292499,20145298,2063933,21655484,0,0,0,23719417,"3904623","1536","Clark County","Enon"
"7919","OH","Akron City School District","37265",2020,541155780,0,110043923,0,0,0,364023183,0,33941669,21362474,33147005,9590152,76631143,835240,318969429,-39880103,445906067,0,0,0,406025964,"3904348","21298","Summit County","Akron"
"7920","VT","St. Johnsbury School District","94032",2020,6234968,0,1964696,0,0,3155000,1016743,0,0,0,98529,56093,7889984,0,17544644,-356716,25847437,0,0,0,25490721,"5007650","1103","Caledonia County","Saint Johnsbury"
"7921","NY","Amityville Union Free School District","36397",2020,153222776,0,64979948,4604280,0,0,4983778,5154584,74996250,0,1091689,575723,5115805,0,94274344,3304781,96661091,0,0,0,99965872,"3602940","3201","Suffolk County","AMITYVILLE"
"7922","OH","Bowling Green City School District","37312",2020,70073580,22910873,2232757,276019,0,0,35339855,0,3489505,2007663,2004571,1384909,3939932,58149,33449690,498992,38333688,0,0,0,38832680,"3904363","2908","Wood County","Bowling Green"
"7923","AL","St. Clair County Board of Education","1017820",2020,158304106,5021997,5950846,0,0,3355820,76871000,0,31646995,0,521871,9476114,67161060,3090986,17734295,4826878,92635578,0,0,0,97462456,"0103062","9634","St. Clair County","Ashville"
"7924","OH","Howland Local School District","37275",2020,47077455,431460,3983161,3367911,0,0,32861181,0,3064244,1929334,3369498,2878884,3315166,0,30616326,148201,36662175,0,0,0,36810376,"3905016","2533","Trumbull County","Warren"
"7925","NY","Rochester City School District","52983",2020,2093344256,725599517,122242389,0,8385487,37850000,61644392,44745114,1051932046,0,4817499,2064766,116401761,0,802186230,-40151367,960804124,0,0,0,920652757,"3624750","26924","Monroe County","ROCHESTER"
"7926","NJ","Glassboro School District","35789",2020,34105985,19807000,1809949,1523614,0,0,9745524,0,0,0,955475,180825,2868920,0,46525085,3235102,46339728,0,0,0,49574830,"3405880","1971","Gloucester County","Glassboro"
"7927","OH","Stark County Educational Service Center","47572",2020,46520302,0,4281460,23009,0,0,36456145,0,4407463,1896471,1352225,29239116,3476344,0,1881182,-2460445,37057087,0,0,0,34596642,"3904982","0.00000",NA,NA
"7928","WA","Wellpinit School District No. 49","39699",2020,0,0,0,0,0,0,2595438,0,0,0,395087,0,0,0,10660622,548658,10111964,0,0,0,10660622,"5309630","425","Stevens County","WELLPINIT"
"7929","OH","Washington Nile Local School District","37247",2020,24662455,206803,1794041,3019062,0,0,17727596,0,1580091,1051900,334862,1743444,3642321,0,16116802,-860147,22362714,0,0,0,21502567,"3904965","1412","Scioto County","West Portsmouth"
"7930","OH","Rossford Exempted Village School District","46774",2020,110793631,30783244,6865700,0,0,0,24781162,0,2256105,1464581,2521521,2063261,1626525,0,29462612,2256071,30896327,0,0,0,33152398,"3904560","1599","Wood County","Rossford"
"7931","PA","Greater Johnstown Area Vocational Technical School","37923",2020,10633220,0,1736414,0,0,0,7906000,0,864000,0,126806,2348177,1653170,33895,2535092,-44989,6615323,0,0,0,6570334,"421097005288","4",NA,NA
"7932","MS","Desoto County School District","35002",2020,562732516,18129118,7316934,0,0,19854000,427633596,0,25138483,0,1258385,11068845,29565162,0,276914907,1531944,316016970,0,0,0,317548914,"2801320","34752","DeSoto County","Hernando"
"7933","PA","Shamokin Area School District","38116",2020,57402927,3715000,6453339,0,0,2260000,41356000,0,3158510,0,392149,239425,10472503,0,19832276,-3076612,33620816,0,0,0,30544204,"4221240","2247","Northumberland County","Coal Township"
"7934","WA","North Kitsap School District No. 400","39650",2020,2833369,88950,2833369,0,0,0,26079055,0,0,0,2333577,0,0,0,101786587,8875654,92910933,0,0,0,101786587,"5305760","6070","Kitsap County","Poulsbo"
"7935","WA","Yelm Community School District No.2","39704",2020,5246041,102410000,5246041,0,0,0,22392821,0,0,0,1653465,0,0,0,89689431,-13782094,103471525,0,0,0,89689431,"5310140","5888","Thurston County","YELM"
"7936","WA","Manson School District No. 19","39604",2020,17935,532437,17935,7878,0,0,3120525,0,0,0,281560,0,0,0,12448723,789410,11659313,0,0,0,12448723,"5304740","664","Chelan County","MANSON"
"7937","PA","Clairton City School District","37832",2020,30434053,0,3593414,0,0,2250607,20959000,0,3428207,0,202825,36762,5557431,0,12306432,-780669,18681294,0,0,0,17900625,"4206030","745","Allegheny County","Clairton"
"7938","AL","Cullman County Commission on Education","163742",2020,153310901,0,7646484,4148384,0,0,87055000,0,36178052,0,210817,10157933,71028483,3535861,24833107,8035037,101520347,0,0,0,109555384,"101020",NA,NA,NA
"7939","OH","Weathersfield Local School District","84721",2020,22097119,8083572,891495,106663,0,0,11264725,0,1114927,636269,635737,2443067,1590573,16506,9185766,-50153,13286065,0,0,0,13235912,"3905025","965","Trumbull County","Mineral Ridge"
"7940","SD","Milbank School District No. 25-4","38424",2020,22529624,17978280,3702679,0,0,0,0,27442,720940,0,127725,645522,1146341,0,10236569,-456757,12485189,0,0,0,12028432,"4600002","1018","Grant County","Milbank"
"7941","WA","White River School District No. 416","39671",2020,857764,89030000,857764,0,0,0,15606436,0,0,0,404630,0,0,0,67660255,-35704230,103364485,0,0,0,67660255,"5309780","4165","Pierce County","BUCKLEY"
"7942","WA","Bellevue School District No. 405","39633",2020,48820055,809640000,48820055,575776,0,0,108608369,0,0,0,5231394,0,0,0,589257816,71544933,517712883,0,0,0,589257816,"5300390","21672","King County","BELLEVUE"
"7943","OH","Crestline Exempted Village School District","37047",2020,0,9913151,0,3217000,0,0,7489939,0,907726,403162,0,403534,1404846,0,10983749,2974246,9817883,0,0,0,12792129,"3910008","590","Crawford County","Crestline"
"7944","AR","Ouachita School District No. 1","98762",2020,1395,5020000,1395,0,0,0,3229606,0,0,0,0,0,0,0,7144624,1328460,5816164,0,0,0,7144624,"0510980","549","Hot Spring County","DONALDSON"
"7945","AR","Des Arc School District No. 5","98670",2020,80030,6570000,80030,7936,0,0,4082478,0,0,0,0,0,0,0,13055251,-4067970,17123221,0,0,0,13055251,"0505190","573","Prairie County","DES ARC"
"7946","AR","Kirby School District No. 32","98725",2020,26724,1850000,26724,0,0,0,2729087,0,0,0,0,0,0,0,4745593,532498,4213095,0,0,0,4745593,"0508490","404","Pike County","KIRBY"
"7947","AR","Hillcrest School District No. 22","1027276",2020,95501,3655000,95501,0,0,0,3798854,0,0,0,0,0,0,0,5799296,10447,5788849,0,0,0,5799296,"0500071","471","Lawrence County","STRAWBERRY"
"7948","AR","Poyen School District No. 1","98775",2020,25817,2205000,25817,0,0,0,4005034,0,0,0,0,0,0,0,5696432,190203,5506229,0,0,0,5696432,"0511730","602","Grant County","POYEN"
"7949","WA","Tahoma School District No. 409","39646",2020,2791636,150350000,2791637,0,0,0,35534041,0,0,0,2840999,0,0,0,144266069,595465,143670604,0,0,0,144266069,"5308760","9292","King County","MAPLE VALLEY"
"7950","WA","Royal School District No. 160","39621",2020,335745,20220000,335745,142231,0,0,7252721,0,0,0,419599,0,0,0,31610346,-674751,32285097,0,0,0,31610346,"5307620","1765","Grant County","Royal City"
"7951","AR","Scranton School District No. 22","98786",2020,425118,2230000,425118,12756,0,0,3205035,0,0,0,0,0,0,0,5238113,461481,4776632,0,0,0,5238113,"0512180","450","Logan County","SCRANTON"
"7952","AR","Foreman School District No. 25","98686",2020,16695,9870000,16695,0,0,0,3602984,0,0,0,0,0,0,0,13871310,6821189,7050121,0,0,0,13871310,"0506240","496","Little River County","FOREMAN"
"7953","AR","Boston Mountain Educational Cooperative","44870",2020,649,0,649,0,0,0,1427306,0,0,0,0,0,0,0,1832365,66641,1765724,0,0,0,1832365,"99999","0",NA,NA
"7954","WA","Ocosta School District No. 172","39626",2020,0,12190000,0,0,0,0,2837112,0,0,0,379297,0,0,0,13779004,1108278,12670726,0,0,0,13779004,"5306090","636","Grays Harbor County","WESTPORT"
"7955","WA","Olympia School District No. 111","39700",2020,1528074,224155000,1528074,0,0,0,39690510,0,0,0,1181620,0,0,0,186955130,-31134216,218089346,0,0,0,186955130,"5306180","10057","Thurston County","OLYMPIA"
"7956","AL","Madison County Board of Education","1017600",2020,427441576,5647153,16948971,18624981,195833,1212907,17330100000,0,70953162,0,669242,10922953,133928104,6372147,56731282,13783622,194170865,0,0,0,207954487,"0102220","19478","Madison County","Huntsville"
"7957","WA","Eatonville School District No. 404","39664",2020,198804,37250000,198804,146784,0,0,7164217,0,0,0,365896,0,0,0,30029808,1463495,28566314,0,0,0,30029809,"5302370","2059","Pierce County","EATONVILLE"
"7958","WA","University Place School District No. 83","43022",2020,2738794,43755000,2738794,32890,0,371925,21615291,0,0,0,2223949,0,0,0,88925343,2351801,86573542,0,0,0,88925343,"5309180","5759","Pierce County","UNIVERSITY PLACE"
"7959","WI","Sauk Prairie School District","40063",2020,108728634,25986053,4492620,109790,0,64985000,0,3666193,12393292,0,761879,2722521,3642211,279274,34881761,1952718,39573049,0,0,0,41525767,"5513410","2833","Sauk County","Prairie du Sac"
"7960","WA","Tenino School District No. 402","39702",2020,314755,1407246,314755,0,0,0,4790616,0,0,0,427592,0,0,0,21379474,1570779,19808695,0,0,0,21379474,"5308820","1348","Thurston County","TENINO"
"7961","WA","Shoreline School District No. 412","39644",2020,13594616,403795000,13594616,0,0,0,46779451,0,0,0,4613215,0,0,0,215761140,-127280113,343041253,0,0,0,215761140,"5307920","10223","King County","SHORELINE"
"7962","AR","Carlisle School District No. 3","98654",2020,152360,10280000,152360,0,0,0,5015314,0,0,0,0,0,0,0,16170050,-24622,16194672,0,0,0,16170050,"0503960","706","Lonoke County","CARLISLE"
"7963","WA","Onalaska School District No. 300","89212",2020,27599,0,27599,0,0,0,3212640,0,0,0,238806,0,0,0,12608193,28448,12579745,0,0,0,12608193,"5306240","860","Lewis County","ONALASKA"
